id_venta,fecha,rut_cliente,id_producto,cantidad,monto_neto,canal,vendedor,tipo_documento
F-013015,14-09-2025,78536702-7,SKU-1014,8,399920,Tienda,V-02,VENTA
F-002191,13-09-2025,723544117,SKU-1027,52,1299480,Ecommerce,V-04,VENTA
F-012979,2025-10-21,75804200-K,SKU-1036,12,107880,Televenta,V-06,VENTA
F-000762,2025-07-23,72048560-8,SKU-1031,30,179700,Televenta,V-01,VENTA
F-007725,2025-10-20,75.346.013-K,SKU-1033,6,77940,Ecommerce,V-04,VENTA
F-010190,2025-10-29,78934391-2,SKU-1007,25,624750,Ecommerce,V-01,VENTA
F-010430,2025-11-19,764769799,SKU-1026,55,329450,Televenta,V-05,VENTA
F-003091,19-04-2025,77.577.833-5,SKU-1016,22,76780,Televenta,V-01,VENTA
F-010545,2025-12-15,77577833-5,SKU-1040,19,474810,Ecommerce,V-02,VENTA
F-007526,08-07-2025,736605895,SKU-1002,54,323460,Ecommerce,V-01,VENTA
F-002362,08-05-2025,761244296,SKU-1020,57,2849430,Televenta,V-06,VENTA
F-002337,2025-07-03,76068682-1,SKU-1023,31,278690,Ecommerce,V-02,VENTA
F-013891,2025-02-18,72048560-8,SKU-1011,3,38970,Distribuidor,V-01,VENTA
F-013494,2025-07-06,789809806,SKU-1025,17,152830,Tienda,V-06,VENTA
F-013472,2025-01-10,75.346.013-K,SKU-1032,52,181480,Distribuidor,V-05,VENTA
F-008879,2025-06-13,78536702-7,SKU-1033,34,441660,Televenta,V-02,VENTA
F-005027,2025-07-27,75.804.200-K,SKU-1017,42,2099580,Tienda,V-01,VENTA
F-001867,2025-04-03,72354411-7,SKU-1036,21,125790,Ecommerce,V-01,VENTA
F-012322,2025-11-10,77577833-5,SKU-1004,44,153560,Distribuidor,V-05,VENTA
F-012190,22/08/25,72537492-8,SKU-1036,47,2349530,Distribuidor,V-04,VENTA
F-004180,13-12-2025,75346013-K,SKU-1010,27,161730,Ecommerce,V-01,VENTA
F-003631,14-12-2025,78934391-2,SKU-1025,51,662490,Distribuidor,V-02,VENTA
F-003600,2025-10-16,76476979-9,SKU-1014,48,95520,Distribuidor,V-05,VENTA
F-010336,18-04-2025,72573458-4,SKU-1017,41,2049590,Tienda,V-05,VENTA
F-001907,18-09-2025,72.354.411-7,SKU-1021,13,168870,Ecommerce,V-03,VENTA
F-005694,06-05-2025,71275970-3,SKU-1005,60,209400,Distribuidor,V-03,VENTA
F-003313,19-10-2025,77.521.545-4,SKU-1007,34,203660,Distribuidor,V-04,VENTA
F-009587,2025-10-08,77577833-5,SKU-1018,20,39800,Ecommerce,V-05,VENTA
F-005925,11-09-2025,75346013-K,SKU-1035,9,449910,Distribuidor,NULL,VENTA
F-006948,17/06/25,75804200-K,SKU-1013,59,205910,Ecommerce,V-02,VENTA
F-001329,07-05-2025,71.275.970-3,SKU-1028,56,503440,Televenta,V-06,VENTA
F-012556,2025-06-04,75346013-K,SKU-1021,30,1499700,Tienda,V-02,VENTA
F-004588,04-12-2025,723544117,SKU-1020,36,215640,Ecommerce,V-05,VENTA
F-013320,2025-05-05,77.521.545-4,SKU-1040,21,1049790,Distribuidor,V-02,VENTA
F-000847,20-07-2025,72354411-7,SKU-1025,48,1199520,Ecommerce,NULL,VENTA
F-002625,23-04-2025,76.068.682-1,SKU-1031,6,77940,Ecommerce,V-03,VENTA
F-003804,2025-07-16,75.173.072-5,SKU-1035,5,17450,Ecommerce,V-04,VENTA
F-000813,28-03-2025,75173072-5,SKU-1035,45,1124550,Tienda,V-06,VENTA
F-010645,05-12-2025,735841803,SKU-1011,30,-1499700,Televenta,V-01,VENTA
F-014507,2025-11-14,72537492-8,SKU-1027,36,467640,Distribuidor,V-06,VENTA
F-001330,2025-05-09,72537492-8,SKU-1008,53,105470,Tienda,NULL,VENTA
F-003300,26-02-2025,79738017-0,SKU-1015,42,83580,Distribuidor,V-02,VENTA
F-011128,2025-07-18,797380170,SKU-1038,40,1999600,Televenta,V-01,VENTA
F-008328,2025-05-15,78.980.980-6,SKU-1012,57,2849430,Ecommerce,V-05,VENTA
F-002784,18-08-2025,76.476.979-9,SKU-1003,49,-293510,Distribuidor,V-02,VENTA
F-000834,2025-03-11,71.634.481-8,SKU-1029,45,1124550,Distribuidor,V-04,VENTA
F-010411,17-05-2025,73.584.180-3,SKU-1025,57,1424430,Ecommerce,V-05,VENTA
F-004681,28-11-2025,71275970-3,SKU-1011,32,111680,Televenta,V-05,VENTA
F-005087,16-08-2025,79808856-2,SKU-1023,35,874650,Ecommerce,V-01,VENTA
F-001284,2025-09-04,761244296,SKU-1029,19,66310,Ecommerce,V-01,VENTA
F-006273,06/08/25,764975844,SKU-1008,49,2449510,Distribuidor,NULL,VENTA
F-014724,18/10/25,72.537.492-8,SKU-1028,13,25870,Tienda,V-01,VENTA
F-003687,28/03/25,76.502.858-K,SKU-1019,39,350610,Ecommerce,V-04,VENTA
F-000412,02/12/25,78.934.391-2,SKU-1039,36,323640,Ecommerce,V-06,VENTA
F-003535,26/08/25,75804200-K,SKU-1039,29,260710,Ecommerce,V-03,VENTA
F-006959,2025-04-01,71.275.970-3,SKU-1020,47,610530,Ecommerce,V-01,VENTA
F-003828,2025-01-26,75.346.013-K,SKU-1014,8,399920,Televenta,V-05,VENTA
F-011095,13/10/25,76.476.979-9,SKU-1022,8,399920,Ecommerce,V-02,VENTA
F-003306,03-01-2025,72573458-4,SKU-1015,52,181480,Ecommerce,V-02,VENTA
F-014242,08/03/25,71634481-8,SKU-1012,52,2599480,Televenta,V-01,VENTA
F-011493,05-06-2025,72537492-8,SKU-1029,19,474810,Tienda,V-06,VENTA
F-009844,28-10-2025,75346013-K,SKU-1011,56,195440,Distribuidor,V-05,VENTA
F-008057,25/12/25,76.502.858-K,SKU-1038,18,161820,Televenta,V-01,VENTA
F-007794,28-07-2025,798088562,SKU-1001,57,2849430,Ecommerce,V-06,VENTA
F-011831,29/05/25,79738017-0,SKU-1024,43,85570,Televenta,V-06,VENTA
F-005786,2025-11-22,73.660.589-5,SKU-1033,54,188460,Televenta,NULL,VENTA
F-002451,2025-10-11,79126480-2,SKU-1015,10,19900,Televenta,V-02,VENTA
F-007431,2025-05-20,78536702-7,SKU-1038,23,1149770,Tienda,V-06,VENTA
F-011211,26-05-2025,78.980.980-6,SKU-1014,15,52350,Distribuidor,V-02,VENTA
F-004191,10-07-2025,75173072-5,SKU-1026,23,298770,Distribuidor,V-03,VENTA
F-004747,2025-11-14,78934391-2,SKU-1033,27,242730,Distribuidor,V-06,VENTA
F-009963,2025-10-29,76.476.979-9,SKU-1037,11,274890,Ecommerce,V-02,VENTA
F-006885,10-05-2025,72537492-8,SKU-1010,34,67660,Distribuidor,V-06,VENTA
F-002711,08-07-2025,73.660.589-5,SKU-1022,38,132620,Distribuidor,V-04,VENTA
F-007473,2025-06-04,72.537.492-8,SKU-1008,48,95520,Tienda,V-02,VENTA
F-011511,2025-05-26,72354411-7,SKU-1005,40,139600,Tienda,V-05,VENTA
F-013705,2025-11-11,775778335,SKU-1025,27,94230,Ecommerce,V-03,VENTA
F-008586,19-02-2025,76497584-4,SKU-1010,43,1074570,Distribuidor,V-02,VENTA
F-013150,13-02-2025,72.573.458-4,SKU-1007,38,949620,Televenta,V-05,VENTA
F-009332,06-03-2025,71.634.481-8,SKU-1007,56,111440,Distribuidor,V-02,VENTA
F-010926,2025-05-15,76502858-K,SKU-1005,58,753420,Tienda,V-02,VENTA
F-001708,12/03/25,78.934.391-2,SKU-1038,26,649740,Distribuidor,V-05,VENTA
F-014619,18/05/25,71275970-3,SKU-1030,50,174500,Distribuidor,V-05,VENTA
F-002503,2025-12-25,72354411-7,SKU-1006,36,71640,Distribuidor,V-01,VENTA
F-009512,27/11/25,76.497.584-4,SKU-1015,25,87250,Distribuidor,V-06,VENTA
F-009965,16/06/25,75804200-K,SKU-1033,59,2949410,Tienda,V-05,VENTA
F-000252,2025-07-14,72573458-4,SKU-1025,4,35960,Tienda,V-03,VENTA
F-003336,2025-10-01,76497584-4,SKU-1012,45,2249550,Tienda,V-04,VENTA
F-010015,2025-07-27,760686821,SKU-1009,36,71640,Televenta,V-06,VENTA
F-000563,2025-12-17,79.808.856-2,SKU-1016,20,259800,NULL,V-05,VENTA
F-008996,2025-03-11,79.808.856-2,SKU-1032,10,59900,Tienda,V-03,VENTA
F-012227,2025-12-03,75804200-K,SKU-1037,59,353410,Tienda,V-01,VENTA
F-007309,2025-08-03,79.808.856-2,SKU-1040,41,143090,Distribuidor,V-03,VENTA
F-008563,18/06/25,736605895,SKU-1012,39,233610,Televenta,V-06,VENTA
F-009255,2025-12-31,79.126.480-2,SKU-1018,2,-17980,Ecommerce,V-05,VENTA
F-001613,2025-09-02,76124429-6,SKU-1018,46,413540,Tienda,V-06,VENTA
F-007819,2025-10-27,75.173.072-5,SKU-1012,29,1449710,Tienda,V-05,VENTA
F-011708,28/04/25,78.934.391-2,SKU-1038,59,766410,Ecommerce,V-03,VENTA
F-014130,15-12-2025,79.808.856-2,SKU-1016,19,474810,Distribuidor,V-03,VENTA
F-002368,2025-11-30,75.346.013-K,SKU-1002,4,13960,Distribuidor,V-04,VENTA
F-011611,16-02-2025,75346013-K,SKU-1011,47,422530,Tienda,V-02,VENTA
F-002543,15-07-2025,775778335,SKU-1031,59,353410,Ecommerce,V-05,VENTA
F-007532,2025-08-19,77.185.397-9,SKU-1013,52,103480,Distribuidor,NULL,VENTA
F-006430,29-09-2025,77.521.545-4,SKU-1009,17,220830,Ecommerce,V-02,VENTA
F-005197,2025-07-18,75.804.200-K,SKU-1037,48,-2399520,Distribuidor,V-06,VENTA
F-006728,2025-08-10,751730725,SKU-1038,58,-753420,Televenta,V-06,VENTA
F-013166,2025-02-19,79.126.480-2,SKU-1034,41,532590,Ecommerce,V-03,VENTA
F-004114,13/02/25,79808856-2,SKU-1021,28,699720,Televenta,V-04,VENTA
F-014622,23-04-2025,78536702-7,SKU-1014,40,1999600,Ecommerce,V-03,VENTA
F-010379,2025-04-09,71275970-3,SKU-1005,23,574770,Ecommerce,V-01,VENTA
F-001854,29-01-2025,76068682-1,SKU-1026,25,149750,Televenta,V-01,VENTA
F-009129,2025-08-31,72.048.560-8,SKU-1023,60,209400,Televenta,V-04,VENTA
F-003019,08-09-2025,75173072-5,SKU-1033,28,699720,NULL,V-05,VENTA
F-010258,2025-08-24,72.354.411-7,SKU-1017,44,395560,Tienda,V-03,VENTA
F-013480,2025-09-29,79126480-2,SKU-1040,17,59330,Distribuidor,V-02,VENTA
F-003417,11-07-2025,76068682-1,SKU-1017,35,122150,Tienda,V-02,VENTA
F-009479,2025-09-03,72537492-8,SKU-1034,49,636510,Tienda,V-04,VENTA
F-007143,2025-07-21,76.068.682-1,SKU-1022,60,209400,Televenta,V-06,VENTA
F-008581,2025-06-03,725734584,SKU-1032,52,103480,Ecommerce,V-06,VENTA
F-011913,2025-03-24,75.346.013-K,SKU-1035,15,52350,Televenta,V-06,VENTA
F-013682,2025-02-02,79126480-2,SKU-1021,35,122150,Televenta,V-06,VENTA
F-000781,2025-08-05,764769799,SKU-1012,51,101490,Tienda,V-01,VENTA
F-001512,05-09-2025,76.124.429-6,SKU-1015,18,161820,Distribuidor,V-04,VENTA
F-004686,11/06/25,79126480-2,SKU-1020,42,83580,Distribuidor,V-05,VENTA
F-012416,2025-05-09,72.573.458-4,SKU-1028,34,441660,Tienda,V-04,VENTA
F-002998,2025-12-10,76502858K,SKU-1028,42,83580,Televenta,V-05,VENTA
F-007993,28-08-2025,75346013-K,SKU-1015,12,599880,Tienda,V-06,VENTA
F-011635,2025-07-18,75.173.072-5,SKU-1026,59,117410,Distribuidor,NULL,VENTA
F-009865,31-12-2025,76502858-k,SKU-1022,20,69800,Distribuidor,V-01,VENTA
F-009403,2025-08-06,72573458-4,SKU-1006,29,260710,Distribuidor,V-03,VENTA
F-008355,18-12-2025,73584180-3,SKU-1033,23,206770,Televenta,V-03,VENTA
F-002151,18/04/25,72537492-8,SKU-1005,56,195440,Televenta,V-03,VENTA
F-009290,05-01-2025,75.804.200-K,SKU-1013,3,10470,Ecommerce,V-05,VENTA
F-008578,2025-11-11,78.980.980-6,SKU-1009,36,125640,Ecommerce,V-03,VENTA
F-006760,2025-02-03,76.068.682-1,SKU-1004,13,45370,Ecommerce,V-05,VENTA
F-010925,28-07-2025,76502858-k,SKU-1035,43,386570,Distribuidor,V-04,VENTA
F-013695,12/04/25,760686821,SKU-1008,48,287520,Distribuidor,V-01,VENTA
F-014165,2025-06-23,72.354.411-7,SKU-1006,41,1024590,NULL,V-02,VENTA
F-011390,14-10-2025,72.354.411-7,SKU-1009,56,2799440,Televenta,V-01,VENTA
F-014738,2025-05-05,76497584-4,SKU-1013,46,-597540,Televenta,V-03,VENTA
F-011193,05-03-2025,76.497.584-4,SKU-1018,48,95520,Ecommerce,V-03,VENTA
F-013579,2025-05-07,76.124.429-6,SKU-1040,14,349860,Ecommerce,V-03,VENTA
F-001564,29-03-2025,77577833-5,SKU-1005,21,73290,Ecommerce,V-04,VENTA
F-009810,2025-04-22,751730725,SKU-1027,46,91540,Ecommerce,V-04,VENTA
F-006712,2025-01-21,764769799,SKU-1033,14,83860,Distribuidor,V-01,VENTA
F-011543,30-06-2025,71634481-8,SKU-1030,12,299880,Distribuidor,V-01,VENTA
F-010039,2025-07-07,72.537.492-8,SKU-1021,35,1749650,Tienda,V-06,VENTA
F-008267,20/03/25,76476979-9,SKU-1002,47,422530,Televenta,V-04,VENTA
F-007028,2025-01-08,76.068.682-1,SKU-1014,59,1474410,Ecommerce,V-06,VENTA
F-006797,19/05/25,764975844,SKU-1008,26,649740,Tienda,V-01,VENTA
F-009410,2025-07-16,79.808.856-2,SKU-1012,34,118660,Distribuidor,V-06,VENTA
F-000706,02/01/25,761244296,SKU-1012,49,2449510,Ecommerce,V-04,VENTA
F-000266,2025-07-31,735841803,SKU-1038,50,99500,Televenta,V-05,VENTA
F-002014,2025-07-17,72537492-8,SKU-1024,8,103920,Tienda,V-03,VENTA
F-008815,2025-11-30,785367027,SKU-1015,15,194850,Ecommerce,V-01,VENTA
F-003433,2025-06-06,720485608,SKU-1034,43,257570,Televenta,V-05,VENTA
F-005246,2025-05-08,771853979,SKU-1007,20,179800,Televenta,V-06,VENTA
F-000849,27/07/25,75.804.200-K,SKU-1039,18,35820,Tienda,V-03,VENTA
F-006462,22-04-2025,73.660.589-5,SKU-1008,59,1474410,Distribuidor,V-02,VENTA
F-007769,2025-02-23,72.573.458-4,SKU-1018,50,174500,Ecommerce,V-04,VENTA
F-003371,03-05-2025,77.185.397-9,SKU-1037,15,29850,Distribuidor,V-01,VENTA
F-002593,18-08-2025,76.476.979-9,SKU-1019,26,1299740,Ecommerce,V-05,VENTA
F-008697,2025-07-02,75.804.200-K,SKU-1016,24,83760,Televenta,V-03,VENTA
F-013374,2025-12-26,79126480-2,SKU-1014,3,149970,Ecommerce,V-04,VENTA
F-008657,2025-01-13,723544117,SKU-1040,46,1149540,Televenta,V-01,VENTA
F-002220,2025-07-21,76.502.858-K,SKU-1006,32,799680,Ecommerce,V-04,VENTA
F-014126,2025-09-07,789809806,SKU-1026,15,134850,Televenta,V-03,VENTA
F-004863,2025-06-28,78934391-2,SKU-1012,20,119800,Tienda,V-03,VENTA
F-010692,2025-11-19,73584180-3,SKU-1019,48,167520,Televenta,V-04,VENTA
F-014005,2025-12-03,73.660.589-5,SKU-1004,58,521420,Distribuidor,V-02,VENTA
F-007046,24-07-2025,76502858-K,SKU-1027,43,-2149570,Distribuidor,V-05,VENTA
F-003695,2025-03-23,73.584.180-3,SKU-1031,20,499800,Televenta,V-02,VENTA
F-009517,10-10-2025,75173072-5,SKU-1029,19,66310,Ecommerce,V-05,VENTA
F-001248,2025-12-29,76476979-9,SKU-1040,29,57710,Ecommerce,V-04,VENTA
F-012573,16-08-2025,79808856-2,SKU-1007,10,59900,Ecommerce,V-06,VENTA
F-004264,27-05-2025,72.354.411-7,SKU-1020,38,75620,Televenta,V-05,VENTA
F-010134,18/04/25,77.577.833-5,SKU-1002,1,3490,Televenta,V-03,VENTA
F-009280,08/06/25,712759703,SKU-1024,9,31410,Tienda,V-05,VENTA
F-009191,29/06/25,716344818,SKU-1009,5,124950,Distribuidor,V-02,VENTA
F-009838,27/08/25,73660589-5,SKU-1008,15,749850,Distribuidor,V-05,VENTA
F-012351,2025-01-14,79126480-2,SKU-1005,52,181480,Ecommerce,V-05,VENTA
F-011162,29/09/25,71.275.970-3,SKU-1010,60,779400,Televenta,V-06,VENTA
F-005716,2025-11-04,77.185.397-9,SKU-1032,60,119400,Distribuidor,V-04,VENTA
F-010568,2025-11-06,75.173.072-5,SKU-1013,29,101210,Ecommerce,V-06,VENTA
F-001431,30/10/25,76.068.682-1,SKU-1009,19,246810,Tienda,V-03,VENTA
F-002399,2025-10-26,79.808.856-2,SKU-1039,54,1349460,Tienda,V-05,VENTA
F-013679,30/04/25,75804200-K,SKU-1021,9,449910,Ecommerce,V-06,VENTA
F-007252,07-02-2025,75.346.013-K,SKU-1025,23,574770,Distribuidor,V-02,VENTA
F-001755,2025-10-12,77.185.397-9,SKU-1001,57,512430,Tienda,V-05,VENTA
F-011285,2025-11-23,76.502.858-K,SKU-1031,49,97510,Televenta,V-01,VENTA
F-000098,2025-11-23,79738017-0,SKU-1029,45,157050,Televenta,V-05,VENTA
F-001500,04/11/25,78980980-6,SKU-1004,31,185690,Tienda,V-03,VENTA
F-010203,13-08-2025,73.584.180-3,SKU-1040,22,43780,Distribuidor,NULL,VENTA
F-010816,06/05/25,760686821,SKU-1021,18,107820,Televenta,V-02,VENTA
F-002279,2025-07-17,72354411-7,SKU-1001,55,191950,Televenta,V-03,VENTA
F-014608,2025-11-17,72048560-8,SKU-1004,28,1399720,Tienda,V-06,VENTA
F-006873,2025-02-24,71275970-3,SKU-1017,42,1049580,Ecommerce,V-03,VENTA
F-014502,18-06-2025,72537492-8,SKU-1006,39,136110,Distribuidor,V-03,VENTA
F-000376,2025-12-28,76502858-K,SKU-1035,17,101830,Distribuidor,V-03,VENTA
F-012655,19-08-2025,723544117,SKU-1012,43,2149570,Ecommerce,V-02,VENTA
F-007517,05/02/25,73.660.589-5,SKU-1004,28,55720,Tienda,V-04,VENTA
F-009084,25/10/25,73660589-5,SKU-1006,39,136110,Ecommerce,V-02,VENTA
F-012329,2025-07-09,76476979-9,SKU-1013,4,13960,Televenta,V-05,VENTA
F-011455,17-01-2025,76.068.682-1,SKU-1024,2,3980,Ecommerce,V-03,VENTA
F-010224,2025-12-13,75.346.013-K,SKU-1020,4,51960,Tienda,V-03,VENTA
F-009041,22-12-2025,735841803,SKU-1028,23,298770,Ecommerce,V-05,VENTA
F-005077,2025-08-30,71.275.970-3,SKU-1020,26,51740,Ecommerce,V-05,VENTA
F-001231,2025-05-25,72573458-4,SKU-1007,47,93530,Distribuidor,V-03,VENTA
F-006110,22-08-2025,77185397-9,SKU-1031,29,1449710,Ecommerce,V-05,VENTA
F-009430,11-06-2025,73660589-5,SKU-1011,28,251720,Distribuidor,V-01,VENTA
F-011323,2025-08-20,75.173.072-5,SKU-1009,41,245590,Televenta,V-02,VENTA
F-000459,2025-01-11,76476979-9,SKU-1009,8,399920,Televenta,V-03,VENTA
F-014751,16/10/25,77185397-9,SKU-1037,55,2749450,Distribuidor,V-04,VENTA
F-000591,2025-05-31,78980980-6,SKU-1001,24,215760,Tienda,V-01,VENTA
F-007260,2025-08-02,71634481-8,SKU-1017,40,139600,Tienda,V-03,VENTA
F-010428,14/07/25,71634481-8,SKU-1036,14,48860,NULL,V-03,VENTA
F-010617,2025-05-05,73660589-5,SKU-1027,52,103480,NULL,V-01,VENTA
F-012828,2025-09-22,77.521.545-4,SKU-1038,54,1349460,Tienda,V-01,VENTA
F-003491,25/12/25,72.048.560-8,SKU-1031,27,242730,Tienda,V-06,VENTA
F-010230,2025-08-17,77577833-5,SKU-1022,38,227620,Tienda,V-05,VENTA
F-003396,2025-12-01,76.476.979-9,SKU-1021,24,215760,Ecommerce,V-04,VENTA
F-012970,11-02-2025,79808856-2,SKU-1011,47,93530,Tienda,V-04,VENTA
F-003317,2025-05-23,73660589-5,SKU-1017,29,101210,Distribuidor,V-02,VENTA
F-001460,23-08-2025,71634481-8,SKU-1019,4,199960,Tienda,V-03,VENTA
F-000782,08-07-2025,76.502.858-K,SKU-1034,54,485460,Distribuidor,V-03,VENTA
F-000534,2025-01-13,76.497.584-4,SKU-1021,11,98890,Distribuidor,V-04,VENTA
F-009285,2025-02-03,71634481-8,SKU-1039,43,-150070,Ecommerce,V-04,VENTA
F-004609,2025-08-27,76124429-6,SKU-1002,32,"63680,00",Tienda,V-03,VENTA
F-012501,2025-10-12,76497584-4,SKU-1020,19,949810,Tienda,V-03,VENTA
F-009885,10-06-2025,760686821,SKU-1040,41,81590,Ecommerce,V-06,VENTA
F-006295,2025-05-11,72.354.411-7,SKU-1038,1,5990,Televenta,V-03,VENTA
F-003537,2025-07-07,775778335,SKU-1035,27,94230,Ecommerce,V-02,VENTA
F-001104,2025-07-06,78.536.702-7,SKU-1022,9,224910,Ecommerce,V-01,VENTA
F-003398,31/01/25,798088562,SKU-1013,31,108190,Televenta,V-04,VENTA
F-011117,2025-03-23,71275970-3,SKU-1016,42,83580,Ecommerce,V-01,VENTA
F-003566,27-01-2025,78.536.702-7,SKU-1027,60,119400,Tienda,V-02,VENTA
F-013470,19-08-2025,72048560-8,SKU-1037,7,13930,Tienda,V-02,VENTA
F-002932,08/07/25,77.577.833-5,SKU-1037,21,125790,Televenta,V-06,VENTA
F-009897,2025-10-28,72537492-8,SKU-1038,12,71880,Ecommerce,V-02,VENTA
F-010931,27/05/25,76476979-9,SKU-1002,19,113810,Distribuidor,V-06,VENTA
F-013378,2025-12-28,79.738.017-0,SKU-1009,50,649500,Distribuidor,V-03,VENTA
F-010990,2025-06-22,72.537.492-8,SKU-1009,21,125790,Distribuidor,V-01,VENTA
F-012314,19/08/25,77.185.397-9,SKU-1023,30,389700,Tienda,V-04,VENTA
F-012663,2025-04-18,79126480-2,SKU-1018,47,164030,Tienda,V-04,VENTA
F-007950,2025-12-13,72573458-4,SKU-1009,45,1124550,Televenta,V-02,VENTA
F-009184,31/01/25,79.126.480-2,SKU-1005,22,76780,Tienda,V-05,VENTA
F-003179,09/05/25,77.185.397-9,SKU-1026,3,149970,Distribuidor,V-02,VENTA
F-011031,2025-08-25,79.126.480-2,SKU-1028,56,-503440,Tienda,V-02,VENTA
F-007497,2025-02-28,77.185.397-9,SKU-1013,58,347420,Distribuidor,V-01,VENTA
F-009679,07-07-2025,72.048.560-8,SKU-1027,41,532590,Televenta,V-04,VENTA
F-009911,2025-04-15,77.185.397-9,SKU-1013,29,57710,Televenta,V-06,VENTA
F-000917,15/04/25,72354411-7,SKU-1001,41,532590,Ecommerce,V-01,VENTA
F-011341,09-04-2025,712759703,SKU-1030,19,170810,Televenta,V-05,VENTA
F-003634,22-03-2025,75.804.200-K,SKU-1025,43,85570,Distribuidor,V-05,VENTA
F-001735,2025-09-16,75346013-K,SKU-1028,12,107880,Distribuidor,V-01,VENTA
F-006464,2025-02-15,78536702-7,SKU-1040,17,59330,Ecommerce,V-02,VENTA
F-006940,06-05-2025,78934391-2,SKU-1011,16,207840,Tienda,V-06,VENTA
F-003819,25-04-2025,76.068.682-1,SKU-1003,29,173710,Tienda,V-06,VENTA
F-010283,12-05-2025,791264802,SKU-1011,54,2699460,Televenta,V-04,VENTA
F-003584,13-04-2025,716344818,SKU-1036,58,2899420,Tienda,NULL,VENTA
F-001078,2025-11-23,72354411-7,SKU-1024,19,949810,Televenta,V-03,VENTA
F-001199,11-12-2025,73.660.589-5,SKU-1027,15,374850,Televenta,V-01,VENTA
F-008131,2025-09-08,72537492-8,SKU-1011,14,125860,Ecommerce,V-06,VENTA
F-004450,23-05-2025,75173072-5,SKU-1015,58,115420,Televenta,V-03,VENTA
F-009469,11/02/25,77.577.833-5,SKU-1034,9,53910,Ecommerce,V-05,VENTA
F-008701,20-04-2025,77521545-4,SKU-1013,27,242730,Ecommerce,V-04,VENTA
F-002700,2025-10-12,71.634.481-8,SKU-1040,53,105470,Ecommerce,V-02,VENTA
F-003874,2025-12-27,791264802,SKU-1019,53,476470,Ecommerce,V-03,VENTA
F-012196,08-10-2025,76497584-4,SKU-1027,9,31410,Tienda,V-01,VENTA
F-003298,12/09/25,75346013-K,SKU-1003,55,1374450,Distribuidor,V-03,VENTA
F-009229,13/03/25,78536702-7,SKU-1030,21,41790,Tienda,V-05,VENTA
F-006696,08/01/25,751730725,SKU-1024,10,249900,Distribuidor,V-01,VENTA
F-012150,25-09-2025,77185397-9,SKU-1007,30,179700,Distribuidor,V-05,VENTA
F-006665,10-10-2025,79.808.856-2,SKU-1008,19,113810,Distribuidor,V-03,VENTA
F-004988,2025-05-11,75.173.072-5,SKU-1036,37,480630,Tienda,V-02,VENTA
F-001184,02-06-2025,76.068.682-1,SKU-1017,15,194850,Distribuidor,V-06,VENTA
F-003449,2025-02-09,73584180-3,SKU-1018,27,242730,Distribuidor,V-04,VENTA
F-005549,28-10-2025,72.573.458-4,SKU-1034,28,167720,Televenta,V-04,VENTA
F-002809,12-03-2025,764975844,SKU-1016,38,132620,Tienda,V-03,VENTA
F-013887,2025-06-02,78934391-2,SKU-1015,4,13960,Televenta,V-01,VENTA
F-004221,2025-08-30,77.521.545-4,SKU-1034,32,799680,Tienda,V-06,VENTA
F-011783,2025-06-04,71.634.481-8,SKU-1024,39,974610,Ecommerce,V-01,VENTA
F-011269,2025-11-25,78980980-6,SKU-1037,43,1074570,Distribuidor,V-02,VENTA
F-009811,22-08-2025,78.934.391-2,SKU-1030,54,188460,Ecommerce,V-04,VENTA
F-010978,02-11-2025,73660589-5,SKU-1026,27,1349730,Televenta,V-05,VENTA
F-006677,05-01-2025,79808856-2,SKU-1024,23,574770,Televenta,V-01,VENTA
F-009439,19-01-2025,79738017-0,SKU-1021,4,51960,Distribuidor,V-01,VENTA
F-003958,16-12-2025,79.808.856-2,SKU-1032,23,137770,Distribuidor,V-02,VENTA
F-014451,19/01/25,797380170,SKU-1015,57,512430,Televenta,V-03,VENTA
F-012182,2025-03-06,75804200-k,SKU-1011,28,363720,Ecommerce,V-01,VENTA
F-002167,2025-10-20,764769799,SKU-1040,36,71640,Distribuidor,V-03,VENTA
F-000949,2025-05-07,72.537.492-8,SKU-1025,43,386570,Televenta,V-01,VENTA
F-007512,2025-02-21,71275970-3,SKU-1023,57,740430,NULL,V-03,VENTA
F-006586,2025-07-22,71634481-8,SKU-1006,3,38970,Distribuidor,V-06,VENTA
F-003223,06-03-2025,79808856-2,SKU-1029,58,202420,Televenta,V-05,VENTA
F-010173,2025-06-21,735841803,SKU-1005,54,323460,Televenta,V-05,VENTA
F-006429,2025-06-17,785367027,SKU-1032,39,1949610,Ecommerce,V-06,VENTA
F-010454,2025-07-22,771853979,SKU-1016,25,-224750,Distribuidor,V-06,VENTA
F-011355,21-12-2025,751730725,SKU-1039,4,7960,Televenta,V-04,VENTA
F-002460,05-06-2025,73584180-3,SKU-1001,2,6980,Tienda,V-01,VENTA
F-012690,03/10/25,72537492-8,SKU-1040,35,69650,Ecommerce,V-02,VENTA
F-000960,2025-03-03,797380170,SKU-1012,15,89850,Televenta,V-03,VENTA
F-008645,2025-02-13,76068682-1,SKU-1018,10,499900,Tienda,V-06,VENTA
F-001379,2025-06-08,725374928,SKU-1033,50,649500,Ecommerce,V-03,VENTA
F-013536,03/04/25,725734584,SKU-1010,56,335440,Televenta,V-05,VENTA
F-007229,2025-01-28,789809806,SKU-1031,34,67660,Televenta,V-04,VENTA
